v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1,v_html_uri
"0085-00000005-003","1","iv_supply/20AngioBC.jpg","Angiocath BC 20 ga x 1.16","This is a blood control angiocath.  Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50.","","","","","1.87","EA","0","0","0","5","5","0","0","","2019-11-04 09:42:16","50","","IV Supplies","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=12&products_id=517"
"0085-00000006-003","1","iv_supply/22AngioBC.jpg","Angiocath BC 22 ga x 1","This is a blood control angiocath.  Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50.","","","","","1.87","EA","0","0","0","5","5","0","0","","2019-11-04 10:40:05","50","","IV Supplies","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=12&products_id=518"
"0085-00000007-003","1","24AngioBC.jpg","Angiocath BC 24 ga x 0.75","This is a blood control angiocath.  Order in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50.","","","","","1.87","EA","0","0","0","5","5","0","0","","2019-11-04 11:15:19","50","","IV Supplies","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=12&products_id=519"
"0085-00000028-002","1","iv_supply/IVlock6curplex.jpg","IV Saline Lock Set 6","Sold by the each, max 25.","","","","","1.73","EA","0","0","0","1","1","0","0","","2020-11-22 14:33:18","1","","IV Supplies","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=12&products_id=554"
"0090-00000001-001","1","/kits/obkit.jpg","OB Kit","Sterile obstetrical kit.  Limit two.","","","","","15.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Kits and Sterile Packs","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=13&products_id=226"
"0090-00000002-001","1","/kits/burnsheet.jpg","Sterile Sheets","<i>Sold by the each, limit 2. </i>","","","","","11.55","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","Kits and Sterile Packs","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=13&products_id=227"
"0090-00000003-001","1","/kits/burntowels.jpg","Towels, Sterile Blue Surgical","<i>Sold by the each, limit 2. </i>","","","","","1.41","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","18","","Kits and Sterile Packs","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=13&products_id=228"
"0095-00000001-001","1","/linens/towel.jpg","Towel, Bath","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=229"
"0095-00000003-001","1","/linens/pillowcase.jpg","Pillow case","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=230"
"0095-00000004-001","1","/linens/pillow.jpg","Pillow, reusable","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=231"
"0095-00000005-001","1","/linens/sheet.jpg","Sheet","District, Special Events, and Command trucks only.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=232"
"0095-00000006-001","1","/linens/washcloth.jpg","Wash Cloth","District, Special Events, and Command trucks only.","","","","","3.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=233"
"0095-00000002-001","1","/linens/blanket.jpg","Blanket","District, Special Events, and Command trucks only.","","","","","11.55","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=234"
"0095-00000007-001","1","linens/poly blanket.jpg","poly fire retardant emergency blanket, 50X60","polyester fire retardant emergency blanket, 50X60, limit 4","","","","","10","EA","0","0","0","1","1","0","0","","2016-01-15 16:29:53","0","","Linens","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=14&products_id=479"
"0100-00000001-001","1","no_picture.gif","Cylinder, NO2 E with pin index stem valve","<i>Sold by the each, limit 14. </i>","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=235"
"0125-00000001-001","1","/medical_gas/dpin.jpg","Cylinder, O2 D 440 liter with pin index stem valve","For Education and Training use only.","","","","","4.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=236"
"0125-00000002-001","1","/medical_gas/dwab.jpg","Cylinder, O2 D 440 liter with WAB Regulator","Standard issue oxygen cylinder with Walk-A-Bout (WAB) stem.  Order by cylinder, limit six cylinders.","","","","","5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Medical Gas and Delivery","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=237"
"0125-00000003-001","1","no_picture.gif","Cylinder, O2 E 660 liter with pin index stem valve"," ","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=238"
"0125-00000004-001","1","/medical_gas/ewab.jpg","Cylinder, O2 E 660 liter with WAB Regulator","TEMS and Special Events units only.","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=239"
"0125-00000005-001","1","no_picture.gif","Cylinder, O2 H 5000 liter"," ","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=240"
"0125-00000006-001","1","/medical_gas/m.jpg","Cylinder, O2 M 3540 liter","Main cylinder for ambulance use. Maximum of two.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=241"
"0125-00000007-001","1","/medical_gas/singlehead.jpg","Flow Meter 15LPM single port Ohmeda connector","15 liter per minute flow meter, Ohmeda connector, for ambulance use.  <i>Requires statement form. </i>","","","","","38.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=242"
"0125-00000008-001","1","/medical_gas/dualhead.jpg","Flow Meter Flotec 2x 15LPM 1xDISS Ohmeda connector","15 lpm Flow meter, three head, with Ohmeda connector.  <i>Requires statement form. </i>","","","","","227.21","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=243"
"0125-00000011-001","1","","Monthly rent for oxygen cylinder with integrated regulator","","","","","","5","BTL","0","0","0","1","1","0","0","","2017-07-03 14:05:22","10","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=15&products_id=493"
"0115-00000001-001","1","no_picture.gif","Clipboard","<i>Sold by the each, limit 14. </i>","","","","","5.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=16&products_id=244"
"0115-00000002-001","1","/office/pens.jpg","Pen, ball point","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=16&products_id=245"
"0115-00000003-001","1","/office/zipseal.jpg","Zip-tie numbered security Seal","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=16&products_id=246"
"0130-00000001-001","1","/assessment/adultcuff.jpg","BP Cuff, Adult; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","15.73","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=247"
"0130-00000002-001","1","/assessment/pedscuff.jpg","BP Cuff, Child; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","16.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","2","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=248"
"0130-00000003-001","1","/assessment/infantcuff.jpg","BP Cuff, Infant; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","17.17","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","3","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=249"
"0130-00000004-001","1","/assessment/largeadultcuff.jpg","BP Cuff, Large Adult; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","20.04","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=250"
"0130-00000005-001","1","/assessment/thighcuff.jpg","BP Cuff, Thigh; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","30.86","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","3","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=251"
"0130-00000006-001","1","/assessment/flashlight.jpg","Flashlight, 2D Cell Incandescent","<i>Sold by the each, limit 2.</i>","","","","","1.37","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=252"
"0130-00000007-001","1","/assessment/cutterblade.jpg","Ring Cutter, Blade Only","<i>Sold by the each. </i>","","","","","4.79","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=253"
"0130-00000008-001","1","/assessment/ringcutter.jpg","Ring Cutter, Complete","<i>Sold by the each, limit 1. </i>","","","","","8.64","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=254"
"0130-00000009-001","1","/assessment/shears.jpg","Shears, Trauma / Utility","<i>Sold by the each, limit 4. </i>","","","","","1.22","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=255"
"0130-00000010-001","1","/assessment/sphygmometer.jpg","Sphygmomanometer; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","68.92","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=256"
"0130-00000011-001","1","/assessment/adultsteth.jpg","Stethoscope, Adult","","","","","","4.62","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=257"
"0130-00000012-001","1","/assessment/pedssteth.jpg","Stethoscope, Pediatric / Infant","","","","","","5.61","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=258"
"0130-00000013-001","1","/assessment/thermometer.jpg","Thermometer, Disposable","<i>Sold by the each, Expire February 2023.</i>","","","","","0.4","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=259"
"0130-00000014-001","1","assessment/broselow.jpg","Pediatric Broselow Tape","<b>Sold by the each (2019 Edition), limit is one. </b>","","","","","27.89","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=260"
"0130-00000015-001","1","/assessment/penlight.jpg","Penlight Disposable","<i>Sold by the each, 6 per pack, limit 6. </i>","","","","","1","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=261"
"0130-00000016-001","1","assessment/screw.jpg","Screw connector metal male","Connects BP Cuff tube to Sphygmomanometer.","","","","","3.9","EA","0","0","0","1","1","0","0","","2013-04-10 04:10:00","3","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=262"
"0130-00000008-002","1","assessment/ringcutter2.jpg","Ring Cutter, Complete","Sold by the each, max is one.","","","","","12.05","EA","0","0","0","1","1","0","0","","2018-03-23 13:35:11","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=505"
"0130-00000029-001","1","","Tongue Depressor","Sold as each, max is six.","","","","","0.1","EA","0","0","0","1","1","0","0","","2021-01-08 11:03:36","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=17&products_id=555"
"0140-00000001-001","1","/ppe/solidifier.jpg","Body fluid solidifier, 32 oz.","Body fluid solidifier. Sold in a 32 ounce bottle, limit two.","","","","","4.05","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","76","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=263"
"0140-00000005-001","1","ppe/coveralls.jpg","Coveralls 1XL","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=264"
"0140-00000006-001","1","ppe/coveralls.jpg","Coveralls 2XL","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=265"
"0140-00000007-001","1","ppe/coveralls.jpg","Coveralls 3XL","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=266"
"0140-00000008-001","1","ppe/coveralls.jpg","Coveralls 4XL","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=267"
"0140-00000010-001","1","ppe/coveralls.jpg","Coveralls Large","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=268"
"0140-00000011-001","1","ppe/coveralls.jpg","Coveralls Medium","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=269"
"0140-00000012-001","1","ppe/coveralls.jpg","Coveralls Small","Coveralls for crew use. These light weight / light duty coveralls are for use in non-hazardous applications that include dirt, light liquid splashes, and particles. Protects against material such as crawling insects, fiberglass particles, carbon dust and dry non-hazardous particulates. They are not intended or rated for protection from HAZMAT or chemical exposure and are not waterproof. They may be used for training garments in lieu of Biohazard PPE suits.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=270"
"0140-00000015-001","1","no_picture.gif","Filter P100 for Aero (3M)  APR","<b>IEMS Restricted List</b>","","","","","0","PK","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=271"
"0140-00000016-001","1","ppe/northfilter.jpg","Filter P100 for North 5500/7700 APR","Filter for service issued North 5500 mask. <b>IEMS Restricted List - </b><i>Requires Incident Number or statement form for replacement.</i>","","","","","8.5","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=272"
"0140-00000022-001","1","/ppe/large.jpg","Gloves, NITRILE, NS Exam Large","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.  Limit 10 boxes.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","891","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=273"
"0140-00000023-001","1","/ppe/medium.jpg","Gloves, NITRILE, NS Exam Medium","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.  Limit 10 boxes.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","218","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=274"
"0140-00000024-001","1","/ppe/small.jpg","Gloves, NITRILE, NS Exam Small","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.  Limit 10 boxes.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","121","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=275"
"0140-00000025-001","1","/ppe/extralarge.jpg","Gloves, NITRILE, NS Exam X-Large","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case. Limit 10 boxes.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=276"
"0140-00000026-001","1","/ppe/sterile6.jpg","Gloves Sterile 6.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=277"
"0140-00000027-001","1","/ppe/sterile7.jpg","Gloves Sterile 7.0 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","67","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=278"
"0140-00000028-001","1","/ppe/sterile75.jpg","Gloves Sterile 7.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","60","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=279"
"0140-00000029-001","1","/ppe/sterile8.jpg","Gloves Sterile 8.0 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","58","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=280"
"0140-00000030-001","1","no_picture.gif","Gloves Sterile 8.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=281"
"0140-00000031-001","1","/ppe/isolationgown.jpg","Isolation Gown","<i>Sold by the each, limit 14. </i>","","","","","1.16","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=282"
"0140-00000032-001","1","ppe/isolationkit.jpg","Isolation Gown Kit","Sold in a kit, limit 28.","","","","","7.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=283"
"0140-00000034-001","1","/ppe/surgicalmask.jpg","Mask, Surgical","Sold by the individual mask, quantities of 50 will be sent in one complete box. Limit 50.","","","","","0.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=284"
"0140-00000035-001","1","/ppe/maskshield.jpg","Mask, Surgical w / Splash Shield","Surgical mask with splash shield.  Sold by the each, limit 14.","","","","","1.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=285"
"0140-00000038-001","1","ppe/safetyglasses.jpg","Splash / Safety Glasses","Safety glasses, sold by the each, limit 2.","","","","","3.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","53","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=286"
"0140-00000039-001","1","/ppe/epiclenz8.jpg","Hand Sanitizer, Small Bottle","Small bottle of Epi-Clenz hand sanitizer.  Limit 7 per order.","","","","","2.95","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=287"
"0140-00000040-001","1","ppe/FoamSanitizer.jpg","Foam Hand Sanitizer, Quickcare 500 mL","Medium dispenser bottle of Epi-Clenz hand sanitizer. Limit two per order.","","","","","20","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=288"
"0140-00000042-001","1","ppe/Gloves2XL.jpg","Gloves, Nitrile, NS Exam XX-Large","Nitrile, non-sterile examination gloves. Sold by the box.  ..  Limit 2 boxes.","","","","","30","BX","0","0","0","1","1","0","0","","2013-12-27 07:26:00","0","","PPE","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=434"
"0140-00000044-001","1","no_picture.gif","Device, Personal Flotation","","","","","","74.03","","0","0","0","1","1","0","0","","2014-02-24 13:39:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=454"
"0140-00000045-001","1","no_picture.gif","Rescue throw bag, 50 ft rescue line","","","","","","48.29","","0","0","0","1","1","0","0","","2014-04-22 05:21:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=18&products_id=455"
