v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1,v_html_uri
"0085-00000028-002","1","iv_supply/IVlock6curplex.jpg","IV Saline Lock Set 6","Sold by the each, 50/case.","","","","","1.73","EA","0","0","0","1","1","0","0","","2020-11-22 15:41:07","1","","IV Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=13&products_id=565"
"0090-00000001-001","1","/kits/obkit.jpg","OB Kit","Sterile obstetrical kit.","","","","","15.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Kits and Sterile Packs","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=14&products_id=207"
"0090-00000002-001","1","/kits/burnsheet.jpg","Sterile Sheets","<i>Sold by the each, limit 14. </i>","","","","","11.55","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Kits and Sterile Packs","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=14&products_id=208"
"0090-00000003-001","1","/kits/burntowels.jpg","Towels, Sterile Blue Surgical","<i>Sold by the each. </i>","","","","","1.41","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","40","","Kits and Sterile Packs","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=14&products_id=209"
"0095-00000001-001","1","/linens/towel.jpg","Towel, Bath","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=210"
"0095-00000003-001","1","/linens/pillowcase.jpg","Pillow case","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=211"
"0095-00000004-001","1","/linens/pillow.jpg","Pillow, reusable","District, Special Events, and Command trucks only.","","","","","4.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=212"
"0095-00000005-001","1","/linens/sheet.jpg","Sheet","District, Special Events, and Command trucks only.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=213"
"0095-00000006-001","1","/linens/washcloth.jpg","Wash Cloth","District, Special Events, and Command trucks only.","","","","","3.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=214"
"0095-00000002-001","1","/linens/blanket.jpg","Blanket","District, Special Events, and Command trucks only.","","","","","11.55","","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Linens","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=15&products_id=382"
"0125-00000001-001","1","/medical_gas/dpin.jpg","Cylinder, O2 D 440 liter with pin index stem valve","For Education and Training use only.","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=219"
"0125-00000002-001","1","/medical_gas/dwab.jpg","Cylinder, O2 D 440 liter with WAB Regulator","Standard issue oxygen cylinder with Walk-A-Bout (WAB) stem.  Order by cylinder.","","","","","5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","297","","Medical Gas and Delivery","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=220"
"0125-00000003-001","1","no_picture.gif","Cylinder, O2 E 660 liter with pin index stem valve"," ","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=221"
"0125-00000004-001","1","/medical_gas/ewab.jpg","Cylinder, O2 E 660 liter with WAB Regulator","TEMS and Special Events units only.","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=222"
"0125-00000005-001","1","no_picture.gif","Cylinder, O2 H 5000 liter"," ","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=223"
"0125-00000006-001","1","/medical_gas/m.jpg","Cylinder, O2 M 3540 liter","Main cylinder for ambulance use.","","","","","6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","100","","Medical Gas and Delivery","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=224"
"0125-00000007-001","1","/medical_gas/singlehead.jpg","Flow Meter 15LPM single port Ohmeda connector","15 liter per minute flow meter, Ohmeda connector, for ambulance use.  <i>Requires statement form. </i>","","","","","38.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=225"
"0125-00000008-001","1","/medical_gas/dualhead.jpg","Flow Meter Flotec 2x 15LPM 1xDISS Ohmeda connector","15 lpm Flow meter, three head, with Ohmeda connector.  <i>Requires statement form. </i>","","","","","227.21","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=226"
"0100-00000001-001","1","no_picture.gif","Cylinder, NO2 E with pin index stem valve","<i>Sold by the each, limit 14. </i>","","","","","3.3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Medical Gas and Delivery","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=16&products_id=441"
"0115-00000001-001","1","no_picture.gif","Clipboard","<i>Sold by the each, limit 14. </i>","","","","","5.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=17&products_id=216"
"0115-00000002-001","1","/office/pens.jpg","Pen, ball point","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=17&products_id=217"
"0115-00000003-001","1","/office/zipseal.jpg","Zip-tie numbered security Seal","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Office Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=17&products_id=218"
"0130-00000001-001","1","/assessment/adultcuff.jpg","BP Cuff, Adult; 1-Tube Mabis Connector","<b>Adult BP Cuff without Screw connector metal male</b>","","","","","15.73","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=227"
"0130-00000002-001","1","/assessment/pedscuff.jpg","BP Cuff, Child; 1-Tube Mabis Connector","<b>Child BP Cuff without Screw connector metal male</b>","","","","","16.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=228"
"0130-00000003-001","1","/assessment/infantcuff.jpg","BP Cuff, Infant; 1-Tube Mabis Connector","<b>Infant BP Cuff without Screw connector metal male</b>","","","","","17.17","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=229"
"0130-00000004-001","1","/assessment/largeadultcuff.jpg","BP Cuff, Large Adult; 1-Tube Mabis Connector","<b>Large Adult BP Cuff without Screw connector metal male</b>","","","","","20.04","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=230"
"0130-00000005-001","1","/assessment/thighcuff.jpg","BP Cuff, Thigh; 1-Tube Mabis Connector","<b>Large Adult BP Cuff without Screw connector metal male</b>","","","","","30.86","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=231"
"0130-00000006-001","1","/assessment/flashlight.jpg","Flashlight, 2D Cell Incandescent","<i>Sold by the each, limit 3. </i>","","","","","1.37","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=232"
"0130-00000007-001","1","/assessment/cutterblade.jpg","Ring Cutter, Blade Only","<i>Sold by the each. </i>","","","","","4.79","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=233"
"0130-00000008-001","1","/assessment/ringcutter.jpg","Ring Cutter, Complete","<i>Sold by the each. </i>","","","","","8.64","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=234"
"0130-00000009-001","1","/assessment/shears.jpg","Shears, Trauma / Utility","<i>Sold by the each. </i>","","","","","1.22","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=235"
"0130-00000010-001","1","/assessment/sphygmometer.jpg","Sphygmomanometer; 1-Tube Mabis Connector","<b>Sold by the each.</b>","","","","","68.92","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=236"
"0130-00000011-001","1","/assessment/adultsteth.jpg","Stethoscope, Adult","Sold by the each.","","","","","4.62","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=237"
"0130-00000012-001","1","/assessment/pedssteth.jpg","Stethoscope, Pediatric / Infant","","","","","","5.61","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=238"
"0130-00000013-001","1","/assessment/thermometer.jpg","Thermometer, Disposable","<i>Sold by the each, 100 per box. Expire February 2023</i>","","","","","0.4","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=239"
"0130-00000014-001","1","assessment/broselow.jpg","Pediatric Broselow Tape","<b>Sold by the each.</b> Limit one.","","","","","27.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=240"
"0130-00000015-001","1","/assessment/penlight.jpg","Penlight Disposable","<i>Sold by the each, 6/pack. </i>","","","","","1","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=241"
"0130-00000016-001","1","assessment/screw.jpg","Screw connector metal male","Connects BP Cuff tube to Sphygmomanometer.","","","","","3.9","EA","0","0","0","1","1","0","0","","2013-04-10 04:10:00","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=431"
"0130-00000007-002","1","assessment/ringcutterblade2.jpg","Ring Cutter, Blade Only","Sold by the each.","","","","","2.9","EA","0","0","0","1","1","0","0","","2018-03-23 14:30:19","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=512"
"0130-00000008-002","1","assessment/ringcutter2.jpg","Ring Cutter, Complete","Sold by the each.","","","","","12.05","EA","0","0","0","1","1","0","0","","2018-03-23 14:32:45","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=513"
"0130-00000029-001","1","","Tongue Depressor","Sold as each.","","","","","0.1","EA","0","0","0","1","1","0","0","","2021-01-08 11:29:45","0","","Patient Assessment","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=566"
"0130-00000030-001","1","assessment/Flexiport_Infant_7.jpg","Infant BP Cuff FlexiPort Size 7","Limit is one.","","","","","35.7","EA","0","0","0","1","1","0","0","","2022-03-09 06:39:35","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=586"
"0130-00000031-001","1","assessment/Flexiport_Sm_Child_8.jpg","Sm Child BP Cuff FlexiPort Size 8","Max is one.","","","","","35.7","EA","0","0","0","1","1","0","0","","2022-03-09 06:41:57","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=587"
"0130-00000032-001","1","assessment/Flexiport_Child_9.jpg","Child BP Cuff FlexiPort Size 9","Max is one.","","","","","28","EA","0","0","0","1","1","0","0","","2022-03-09 06:43:20","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=588"
"0130-00000033-001","1","assessment/Flexiport_Sm_Adult_10.jpg","Sm Adult BP Cuff FlexiPort Size 10","Max is one.","","","","","29","EA","0","0","0","1","1","0","0","","2022-03-09 06:44:48","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=589"
"0130-00000034-001","1","assessment/Flexiport_Adult_11.jpg","Adult BP Cuff FlexiPort Size 11","Max is one.","","","","","35.7","EA","0","0","0","1","1","0","0","","2022-03-09 06:45:57","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=590"
"0130-00000035-001","1","assessment/Flexiport_Lg_Adult_12.jpg","Lg Adult BP Cuff FlexiPort Size 12","Max is one.","","","","","32","EA","0","0","0","1","1","0","0","","2022-03-09 06:46:59","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=591"
"0130-00000036-001","1","assessment/Flexiport_Thigh_13.jpg","Thigh BP Cuff FlexiPort Size 13","Limit is one.","","","","","35","EA","0","0","0","1","1","0","0","","2022-03-09 06:48:26","1","","Patient Assessment","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=18&products_id=592"
"0140-00000001-001","1","/ppe/solidifier.jpg","Body fluid solidifier, 32 oz.","Body fluid solidifier. Sold in a 32 ounce bottle, limit two.","","","","","4.05","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=246"
"0140-00000005-001","1","ppe/coveralls.jpg","Coveralls 1XL","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=247"
"0140-00000006-001","1","ppe/coveralls.jpg","Coveralls 2XL","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=248"
"0140-00000007-001","1","ppe/coveralls.jpg","Coveralls 3XL","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=249"
"0140-00000008-001","1","ppe/coveralls.jpg","Coveralls 4XL","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=250"
"0140-00000010-001","1","ppe/coveralls.jpg","Coveralls Large","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=251"
"0140-00000011-001","1","ppe/coveralls.jpg","Coveralls Medium","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=252"
"0140-00000012-001","1","ppe/coveralls.jpg","Coveralls Small","Coveralls for crew safety. Limit two.","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=253"
"0140-00000015-001","1","no_picture.gif","Filter P100 for Aero (3M)  APR","<b>IEMS Restricted List</b>","","","","","0","PK","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=254"
"0140-00000016-001","1","ppe/northfilter.jpg","Filter P100 for North 5500/7700 APR","Filter for service issued North 5500 mask. <b>IEMS Restricted List - </b><i>Requires Incident Number or statement form for replacement.</i>","","","","","0","PK","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=255"
"0140-00000022-001","1","ppe/GlovesLg.jpg","Gloves, NITRILE, NS Exam Large","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","970","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=256"
"0140-00000023-001","1","ppe/GlovesMed.jpg","Gloves, NITRILE, NS Exam Medium","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","260","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=257"
"0140-00000024-001","1","ppe/GlovesSm.jpg","Gloves, NITRILE, NS Exam Small","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","209","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=258"
"0140-00000025-001","1","ppe/GlovesXL.jpg","Gloves, NITRILE, NS Exam X-Large","Nitrile, non-sterile examination gloves. Sold by the box. Limit 5.","","","","","30","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","734","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=259"
"0140-00000026-001","1","/ppe/sterile6.jpg","Gloves Sterile 6.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=260"
"0140-00000027-001","1","/ppe/sterile7.jpg","Gloves Sterile 7.0 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=261"
"0140-00000028-001","1","/ppe/sterile75.jpg","Gloves Sterile 7.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=262"
"0140-00000029-001","1","/ppe/sterile8.jpg","Gloves Sterile 8.0 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=263"
"0140-00000030-001","1","no_picture.gif","Gloves Sterile 8.5 Pair","Packet contains right and left glove.  Limit two per order.","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=264"
"0140-00000031-001","1","/ppe/isolationgown.jpg","Isolation Gown","<i>Sold by the each, limit 14. </i>","","","","","1.16","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=265"
"0140-00000032-001","1","ppe/isolationkit.jpg","Isolation Gown Kit","Sold in a kit, limit 28.","","","","","7.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=266"
"0140-00000034-001","1","/ppe/surgicalmask.jpg","Mask, Surgical","Sold by the individual mask, quantities of 50 will be sent in one complete box.  Limit 300.","","","","","0.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=267"
"0140-00000035-001","1","/ppe/maskshield.jpg","Mask, Surgical w / Splash Shield","Surgical mask with splash shield.  Sold by the each, limit 10.","","","","","1.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=268"
"0140-00000038-001","1","ppe/safetyglasses.jpg","Splash / Safety Glasses","Safety glasses, sold by the each.","","","","","3.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","84","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=269"
"0140-00000039-001","1","/ppe/epiclenz8.jpg","Hand Sanitizer, Small Bottle","Small bottle of Epi-Clenz hand sanitizer.","","","","","2.95","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=270"
"0140-00000040-001","1","ppe/FoamSanitizer.jpg","Foam Hand Sanitizer, Quickcare 500 mL","Foam hand sanitizer, sold be the each. Limit 2 per order.","","","","","20","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=271"
"0140-00000042-001","1","ppe/Gloves2XL.jpg","Gloves, NITRILE, NS Exam XX-Large","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.","","","","","30","BX","0","0","0","1","1","0","0","","2013-11-12 11:52:00","0","","PPE","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=446"
"0140-00000048-001","1","no_picture.gif","Fluid resistant surgical gown, LG","Sold by the each","","","","","4","","0","0","0","1","1","0","0","","2014-10-23 15:23:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=452"
"0140-00000049-001","1","no_picture.gif","Fluid resistant surgical gown, X-LG","Sold by the each","","","","","4","","0","0","0","1","1","0","0","","2014-10-23 15:25:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=453"
"0140-00000050-001","1","no_picture.gif","Fluid resistant surgical gown, 2XL","Sold by the each","","","","","4","","0","0","0","1","1","0","0","","2014-10-23 15:26:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=454"
"0140-00000051-001","1","no_picture.gif","ChemSplash Coverall attached hood & boot, yellow, MD","Sold by the each","","","","","32","EA","0","0","0","1","1","0","0","","2014-10-23 15:28:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=455"
"0140-00000052-001","1","no_picture.gif","ChemSplash Coverall attached hood & boot, yellow, XL","Sold by the each","","","","","32","EA","0","0","0","1","1","0","0","","2014-10-23 15:29:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=456"
"0140-00000053-001","1","no_picture.gif","ChemSplash Coverall attached hood & boot, yellow, 2XL","Sold by the each","","","","","32","EA","0","0","0","1","1","0","0","","2014-10-23 15:33:00","0","","PPE","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=19&products_id=457"
