v_products_id,v_products_type,v_products_quantity,v_products_price_uom,v_products_model,v_products_image,v_products_price,v_products_virtual,v_products_date_added,v_products_last_modified,v_products_date_available,v_products_weight,v_products_status,v_products_ordered,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_free,v_product_is_call,v_products_quantity_mixed,v_product_is_always_free_shipping,v_products_qty_box_status,v_products_quantity_order_max,v_products_sort_order,v_products_discount_type,v_products_discount_type_from,v_products_price_sorter,v_products_mixed_discount_quantity,v_metatags_title_status,v_metatags_products_name_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_products_name_en,v_products_description_en,v_products_url_en,v_products_viewed_en,v_metatags_title_en,v_metatags_keywords_en,v_metatags_description_en,v_manufacturers_name,v_tax_class_title,v_categories_name,v_products_link,v_dbio_command
358,1,0,EA,8911-00000043-001,formulary/prednisone.jpg,0.2600,0,"2012-07-30 11:06:00","2019-12-04 19:54:03",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.2600,1,0,0,0,0,0,"Prednisone, 20mg tablet (PO)",,,2,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=358,
359,1,0,EA,8911-00000045-001,/formulary/terbutaline.jpg,2.0900,0,"2012-07-30 11:06:00","2019-12-04 19:54:34",,0,0,8,1,1,0,0,0,0,0,1,0,0,0,0,2.0900,1,0,0,0,0,0,"Terbutaline 1mg/mL",,,1,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=359,
360,1,-400,EA,0165-00000001-001,/safety/boltcutters.jpg,0.0000,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,400,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Bolt Cutters",,,4,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=360,
361,1,0,EA,0165-00000002-001,/safety/extinguisher10.jpg,0.0000,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Fire Extinguisher 10 LB. Dry Chem",,,5,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=361,
362,1,0,EA,0165-00000003-001,/safety/extinguisher5.jpg,0.0000,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Fire Extinguisher 5 LB. Dry Chem",,,2,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=362,
363,1,-3,EA,0165-00000004-001,no_picture.gif,3.6900,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,3.6900,1,0,0,0,0,0,"Glowstick Warning Flare 2hr Red",,,6,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=363,
364,1,0,EA,0165-00000005-001,/safety/sledgehammer.jpg,13.8100,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,13.8100,1,0,0,0,0,0,"Hammer, 4 pound",,,6,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=364,
365,1,0,EA,0165-00000006-001,/safety/crowbar.jpg,9.1900,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.1900,1,0,0,0,0,0,"Pry-bar, 24",,,2,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=365,
366,1,0,EA,0165-00000007-001,no_picture.gif,24.1500,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,24.1500,1,0,0,0,0,0,"Triangle Reflector Kit",,,3,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/external/index.php?main_page=product_info&products_id=366,
367,1,0,EA,0200-00000001-001,no_picture.gif,399.6300,0,"2012-07-30 14:02:00","2019-12-04 19:11:42",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,399.6300,1,0,0,0,0,0,"Respiratory Care/Airway Management Ambulance Package","<i>Sold by the each, limit 14. </i>",,5,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=367,
368,1,0,EA,0200-00000002-001,no_picture.gif,139.1100,0,"2012-07-30 14:02:00","2019-12-04 19:11:48",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,139.1100,1,0,0,0,0,0,"Wound Care Ambulance Stock Package","<i>Sold by the each, limit 14. </i>",,3,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=368,
369,1,0,EA,0200-00000003-001,no_picture.gif,340.4200,0,"2012-07-30 14:02:00","2019-12-04 19:11:28",,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,340.4200,1,0,0,0,0,0,"C-Spine and Patient Handling Ambulance Stock Package",,,7,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=369,
370,1,0,EA,0200-00000004-001,no_picture.gif,438.2800,0,"2012-07-30 14:02:00","2019-12-04 19:11:45",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,438.2800,1,0,0,0,0,0,"Splints Ambulance Stock Package","<i>Sold by the each, limit 14. </i>",,2,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=370,
371,1,0,EA,0200-00000005-001,no_picture.gif,95.3800,0,"2012-07-30 14:02:00","2019-12-04 19:11:40",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,95.3800,1,0,0,0,0,0,"Personal Protective Equipment Ambulance Stock Package","<i>Sold by the each, limit 14. </i>",,3,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=371,
372,1,0,EA,0200-00000006-001,no_picture.gif,172.9600,0,"2012-07-30 14:02:00","2019-12-04 19:11:34",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,172.9600,1,0,0,0,0,0,"Patient Assessment Ambulance Stock Package","<i>Sold by the each, limit 14. </i>",,3,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=372,
373,1,0,EA,0200-00000007-001,no_picture.gif,57.5400,0,"2012-07-30 14:02:00","2019-12-04 19:11:32",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,57.5400,1,0,0,0,0,0,"Obstetrics and Pediatrics Supplies Ambulance Stock Package","<i>Sold by the each, limit 14. </i>",,5,,,,,,"Ambulance Stock Packages",http://iemssupply.net/external/index.php?main_page=product_info&products_id=373,
375,1,0,EA,0015-00000018-001,/air_suction/16fr.jpg,0.5500,0,"2012-07-30 14:02:00","2015-11-20 14:51:29",,0,0,9,1,1,0,0,0,0,0,1,0,0,0,0,0.5500,1,0,0,0,0,0,"Suction Tip 16 fr","16 French whistle tip suction catheter. <i> Sold by the each, limit 28. </i>",,1,,,,,,"Airway / Suction",http://iemssupply.net/external/index.php?main_page=product_info&products_id=375,
376,1,0,EA,0045-00000003-001,no_picture.gif,0.0000,0,"2012-07-30 14:02:00","2015-11-20 14:54:43",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Cable, 3 Lead for Zoll M/E Series","3-lead Cable for Zoll M and E Series cardiac monitoring equipment.  This cable does not have twelve-lead capability and is generally gray with a circular pin plug for the monitor. <b>IEMS Restricted List</b>",,0,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=376,
377,1,0,RL,0065-00000026-001,maintenance/medium.jpg,0.0000,0,"2012-07-30 14:02:00","2015-11-20 14:59:50",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Liner Can 10 mic 30-37gal clear","Sold in rolls of 50, limit one roll.",,4,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=377,
378,1,0,RL,0065-00000031-001,maintenance/toiletpaper.jpg,0.4600,0,"2012-07-30 14:02:00","2019-12-04 19:25:37",,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0.4600,1,0,0,0,0,0,"Toilet Paper","<i>Sold by the each, limit 14. </i>",,4,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=378,
379,1,0,BTL,0065-00000032-001,maintenance/towels.jpg,1.0700,0,"2012-07-30 14:02:00","2019-12-04 19:26:04",,0,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1.0700,1,0,0,0,0,0,"Towel Paper Multifold Brown","<i>Sold by the each, limit 14. </i>",,4,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=379,
380,1,0,EA,0085-00000051-001,/iv_supply/,8.7900,0,"2012-07-30 14:02:00","2015-12-01 17:49:05",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8.7900,1,0,0,0,0,0,"Syringe 1 cc 28 ga x 0.5 Syringe 1cc w/ 28ga x 0.5 needle","<i>Sold by the each, limit 14. </i>",,0,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=380,
381,1,0,EA,0085-00000077-001,/iv_supply/,0.9100,0,"2012-07-30 14:02:00","2015-12-01 17:48:22",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.9100,1,0,0,0,0,0,"IV Luer Lock Cap","<i>Sold by the each, limit 14. </i>",,0,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=381,
382,1,-3,EA,0095-00000002-001,/linens/blanket.jpg,11.5500,0,"2012-07-30 14:02:00","2015-11-20 14:47:08",,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,11.5500,1,0,0,0,0,0,Blanket,"District, Special Events, and Command trucks only.",,6,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=382,
383,1,0,EA,0135-00000001-001,pharm_als/flexconnector.jpg,1.6500,0,"2012-07-30 14:02:00","2019-12-04 19:46:26",,0,0,198,1,1,0,0,0,0,0,1,0,0,0,0,1.6500,1,0,0,0,0,0,"Flex Connector for Nebulizer to BVM to ETT",,,11,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=383,
384,1,0,EA,0135-00000002-001,/pharm_als/adultmask.jpg,0.4900,0,"2012-07-30 14:02:00","2019-04-30 08:24:45",,0,0,4660,1,1,0,0,0,0,0,1,0,0,0,0,0.4900,1,0,0,0,0,0,"Mask, Aerosol Adult",,,43,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=384,
385,1,120,EA,0135-00000003-001,/pharm_als/pedsmask.jpg,1.0500,0,"2012-07-30 14:02:00","2020-03-28 12:16:03",,0,1,975,1,1,0,0,0,0,0,1,0,0,0,0,1.0500,1,0,0,0,0,0,"Mask, Aerosol Pediatric",,,35,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=385,
386,1,0,EA,0135-00000004-001,/pharm_als/mad.jpg,6.4500,0,"2012-07-30 14:02:00","2021-01-08 11:18:23",,0,0,3881,1,1,0,0,0,0,0,1,0,0,0,0,6.4500,1,0,0,0,0,0,"Mucosal Atomization Device  (MAD Device)",,,83,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=386,
387,1,295,EA,0135-00000005-001,/pharm_als/nebkit.jpg,1.2000,0,"2012-07-30 14:02:00","2022-04-01 10:27:40",,0,1,15209,1,1,0,0,0,0,0,1,0,0,0,0,1.2000,1,0,0,0,0,0,"Nebulizer Kit, Medication Administration","Sold by the each, 50 each per case.",,308,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=387,
388,1,135,EA,0135-00000006-001,/pharm_als/18ga.jpg,0.3200,0,"2012-07-30 14:02:00","2021-05-11 09:36:10",,0,1,6787,1,1,0,0,0,0,0,1,0,0,0,0,0.3200,1,0,0,0,0,0,"Needle  18 ga x 1.5",,,76,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=388,
389,1,240,EA,0135-00000007-001,/pharm_als/21ga.jpg,0.3200,0,"2012-07-30 14:02:00","2021-12-11 09:20:14",,0,1,8190,1,1,0,0,0,0,0,1,0,0,0,0,0.3200,1,0,0,0,0,0,"Needle  21 ga x 1.5",,,58,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=389,
390,1,1,EA,0135-00000008-001,/pharm_als/23ga.jpg,0.3200,0,"2012-07-30 14:02:00","2022-07-21 13:16:21",,0,1,6481,1,1,0,0,0,0,0,1,100,0,0,0,0.3200,1,0,0,0,0,0,"Needle  23 ga x 1","Limit is 25 each.",,73,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=390,
391,1,0,EA,0135-00000011-001,/pharm_als/25ga.jpg,0.2400,0,"2012-07-30 14:02:00","2019-12-04 19:46:44",,0,0,401,1,1,0,0,0,0,0,1,0,0,0,0,0.2400,1,0,0,0,0,0,"Needle  25 ga x 1",,,3,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=391,
392,1,0,EA,0135-00000010-001,/pharm_als/25ga.jpg,0.2000,0,"2012-07-30 14:02:00","2016-02-15 15:46:54",,0,0,100,1,1,0,0,0,0,0,1,0,0,0,0,0.2000,1,0,0,0,0,0,"Needle  25 ga x 1.5",,,5,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=392,
393,1,0,EA,0135-00000011-001,no_picture.gif,0.2000,0,"2012-07-30 14:02:00","2019-12-04 19:47:26",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.2000,1,0,0,0,0,0,"Needle  25 ga x 5/8 (DO NOT USE, KS)",,,0,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=393,
394,1,0,EA,0135-00000012-001,/pharm_als/kendall1mlc.jpg,0.3300,0,"2012-07-30 14:02:00","2019-12-04 19:47:04",,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0.3300,1,0,0,0,0,0,"Syringe 1 cc  with needle",,,2,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=394,
395,1,340,EA,0135-00000013-001,pharm_als/10mlsyringe.jpg,0.2500,0,"2012-07-30 14:02:00","2022-05-17 10:05:32",,0,1,3693,1,1,0,0,0,0,0,1,0,0,0,0,0.2500,1,0,0,0,0,0,"Syringe 10 cc",,,29,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=395,
396,1,120,EA,0135-00000014-001,pharm_als/20cc.jpg,0.2300,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,1,823,1,1,0,0,0,0,0,1,0,0,0,0,0.2300,1,0,0,0,0,0,"Syringe 20 cc",,,28,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=396,
397,1,1352,EA,0135-00000015-001,/pharm_als/3mls.jpg,0.1500,0,"2012-07-30 14:02:00","2022-05-17 10:04:54",,0,1,9819,1,1,0,0,0,0,0,1,0,0,0,0,0.1500,1,0,0,0,0,0,"Syringe 3 cc",,,56,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=397,
398,1,10,EA,0135-00000016-001,/pharm_als/35mls.jpg,0.2800,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,1,415,1,1,0,0,0,0,0,1,0,0,0,0,0.2800,1,0,0,0,0,0,"Syringe 35 cc",,,21,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=398,
399,1,540,EA,0135-00000017-001,/pharm_als/6mls.jpg,0.2000,0,"2012-07-30 14:02:00","2022-05-17 10:05:05",,0,1,6200,1,1,0,0,0,0,0,1,0,0,0,0,0.2000,1,0,0,0,0,0,"Syringe 6 cc",,,48,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=399,
400,1,240,EA,0135-00000018-001,/pharm_als/60ccs.jpg,0.5300,0,"2012-07-30 14:02:00","2022-05-17 10:04:40",,0,1,967,1,1,0,0,0,0,0,1,0,0,0,0,0.5300,1,0,0,0,0,0,"Syringe 60 cc",,,26,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=400,
401,1,350,EA,0135-00000019-001,pharm_als/10mlsyringeneedle.jpg,0.3700,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,1,2353,1,1,0,0,0,0,0,1,0,0,0,0,0.3700,1,0,0,0,0,0,"Syringe 10 cc with Needle",,,33,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=401,
402,1,1025,EA,0135-00000020-001,/pharm_als/3mlc.jpg,0.3000,0,"2012-07-30 14:02:00","2022-05-17 10:06:10",,0,1,36346,1,1,0,0,0,0,0,1,0,0,0,0,0.3000,1,0,0,0,0,0,"Syringe 3 cc with Needle",,,314,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=402,
403,1,45,EA,0135-00000021-001,pharm_als/carpuject.jpg,3.2500,0,"2012-07-30 14:02:00","2015-11-20 14:47:10",,0,1,83,1,1,0,0,0,0,0,1,0,0,0,0,3.2500,1,0,0,0,0,0,Tubex/Carpuject,,,30,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=403,
404,1,1,EA,0135-00000022-001,/pharm_als/filter.jpg,0.3300,0,"2012-07-30 14:02:00","2022-01-22 11:24:03",,0,1,5397,1,1,0,0,0,0,0,1,0,0,0,0,0.3300,1,0,0,0,0,0,"Needle, Filter poly hub 5um 18G x 1.5","sold by the each",,66,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=404,
405,1,160,EA,8911-00000006-001,formulary/amiodarone.jpg,3.5000,0,"2012-07-30 14:02:00","2022-12-02 08:28:21",,0,1,6838,1,1,0,0,0,0,0,1,0,0,0,0,3.5000,1,0,0,0,0,0,"Amiodarone 150 mg","Sold by each, 10/box ...",,134,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=405,
406,1,0,EA,8911-00000015-002,no_picture.gif,3.4700,0,"2012-07-30 14:02:00","2015-11-30 13:02:08",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.4700,1,0,0,0,0,0,"Epinephrine 1:1,000 , 30mL",,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=406,
407,1,0,EA,8911-00000027-004,no_picture.gif,15.3900,0,"2012-07-30 14:02:00","2019-12-04 19:51:04",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,15.3900,1,0,0,0,0,0,"Magnesium Sulfate 50% injection syringe",,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=407,
408,1,10,EA,8911-00000044-001,/formulary/solumedrol.jpg,8.1500,0,"2012-07-30 14:02:00","2019-09-17 11:03:48",,0,1,2686,1,1,0,0,0,0,0,1,0,0,0,0,8.1500,1,0,0,0,0,0,"Solu-Medrol A-O-V","Sold by the each.",,156,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=408,
409,1,0,EA,0015-00000021-001,/air_suction/lcsu3.jpg,686.5700,0,"2012-08-06 10:52:00","2022-09-09 06:59:28",,0,0,47,1,1,0,0,0,1,0,1,0,0,0,0,686.5700,1,0,0,0,0,0,"Laerdal Compact Suction Unit 4","Laerdal Compact Suction Unit 4, special order item.",,107,,,,,,"Airway / Suction",http://iemssupply.net/external/index.php?main_page=product_info&products_id=409,
410,1,0,EA,8911-00000046-001,formulary/toradol60.jpg,4.2500,0,"2012-08-14 11:45:00","2019-06-27 16:39:20",,0,0,94,1,1,0,0,0,1,0,1,0,0,0,0,4.2500,1,0,0,0,0,0,"Ketorolac (Toradol) Single Dose Vial 60mg (30mg/mL) - 2mL",,,3,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=410,
411,1,30,EA,8911-00000047-001,formulary/toradol30.jpg,4.2500,0,"2012-08-14 11:49:00","2018-06-11 08:05:01",,0,1,2512,1,1,0,0,0,1,0,1,0,0,0,0,4.2500,1,0,0,0,0,0,"Ketorolac (Toradol) Single Dose Vial 30mg (30mg/mL) - 1mL","<i>Sold by the each.  There are 25 vials in a box.</i>",,92,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=411,
412,1,10,EA,8911-00000048-001,formulary/tylenol.jpg,2.1200,0,"2012-08-14 11:54:00","2021-12-09 07:44:51",,0,1,2303,1,1,0,0,0,1,0,1,30,0,0,0,2.1200,1,0,0,0,0,0,"Acetaminophen Oral Solution USP 650mg/20.3mL (Tylenol)","<i>Sold by the each. </i> <b> </b>",,126,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=412,
413,1,0,PK,0060-00000002-001,/forms/runreport.jpg,0.0000,0,"2012-07-30 11:06:00","2017-04-27 11:00:30",,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"EMS Run Report Form, Indianapolis EMS","Sold in packs of 50.  Ordering quantity is in pack form, limit two packs.",,10,,,,,,Forms,http://iemssupply.net/external/index.php?main_page=product_info&products_id=413,
414,1,1,EA,0015-00000020-001,air_suction/IFDcanister.jpg,19.5500,0,"2012-07-30 11:06:00","2021-12-02 11:59:14",,0,1,128,1,1,0,0,0,0,0,1,0,0,0,0,19.5500,1,0,0,0,0,0,"Canister, Hard Plastic; Suction 300 cc","300 cc hard plastic Suction canisters with lid.  <i>Sold by the each.</i>",,57,,,,,,"Airway / Suction",http://iemssupply.net/external/index.php?main_page=product_info&products_id=414,
415,1,0,BTL,0065-00000021-002,"maintenance/Dispatch Spray.jpg",10.8400,0,"2012-07-30 11:06:00","2020-07-28 15:43:04",,0,0,97,1,1,0,0,0,0,0,1,2,0,0,0,10.8400,1,0,0,0,0,0,"Surface Cleaner / Clorox Bleach Disinfectant Spray 32oz","<i>Sold by the bottle, limit 2. </i>",,38,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=415,
416,1,0,EA,8911-00000049-001,no_picture.gif,0.0000,0,"2012-12-18 12:57:00","2015-11-30 13:02:03",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,Droperidol,Droperidol,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=416,
417,1,0,EA,8911-00000050-001,no_picture.gif,2.3000,0,"2012-12-18 12:57:00","2021-03-15 12:04:38",,0,0,58,1,1,0,0,0,0,0,1,0,0,0,0,2.3000,1,0,0,0,0,0,"Nitro-Bid Paste","Nitro-Bid Paste .. Not in protocols for Marion County.",,19,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=417,
418,1,0,EA,8911-00000051-001,no_picture.gif,0.0000,0,"2012-12-18 12:57:00","2015-11-30 13:04:34",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,Thiamine,Thiamine,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=418,
419,1,0,EA,8911-00000053-001,no_picture.gif,0.7700,0,"2013-02-13 09:52:00","2015-11-30 13:04:24",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.7700,1,0,0,0,0,0,"Sterile Water for Injection","Sterile Water for Injection",,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=419,
420,1,1,BTL,0065-00000035-001,no_picture.gif,42.2400,0,"2013-02-25 11:45:00","2020-01-21 11:58:56",,0,0,5,1,1,0,0,0,1,0,1,0,0,0,0,42.2400,1,0,0,0,0,0,"Steri-Fab, gallon",,,1,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=420,
421,1,0,EA,0065-00000034-001,no_picture.gif,0.9000,0,"2013-02-25 11:46:00","2015-11-20 14:59:55",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.9000,1,0,0,0,0,0,"Pack, Ice, 4x6, Hard Freeze",,,0,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=421,
422,1,0,EA,8911-00000052-001,formulary/racemic.jpg,1.3800,0,"2013-03-25 13:06:00","2015-11-30 13:03:55",,0,0,574,1,1,0,0,0,1,0,1,0,0,0,0,1.3800,1,0,0,0,0,0,"Racepineprhine Inhalation Solution, USP, 2.25%","Racepineprhine Inhalation Solution, USP, 2.25%",,10,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=422,
423,1,0,EA,0005-00000030-001,no_picture.gif,1.8000,0,"2013-03-26 09:34:00","2015-11-20 14:48:01",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8000,1,0,0,0,0,0,"CPAP Filter","<i>Item is no longer stocked.</i>",,0,,,,,,"Airway / ALS",http://iemssupply.net/external/index.php?main_page=product_info&products_id=423,
424,1,0,EA,0020-00000038-001,no_picture.gif,20.3500,0,"2013-03-26 09:34:00","2015-11-20 14:48:52",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.3500,1,0,0,0,0,0,"Twill tape","<i>Sold by the each, limit one.  <b>This item is non-stock and may have to be ordered on request</b></i>",,0,,,,,,"Airway / ALS",http://iemssupply.net/external/index.php?main_page=product_info&products_id=424,
425,1,0,EA,0030-00000008-001,no_picture.gif,0.0000,0,"2013-03-26 09:34:00","2015-11-20 14:53:41",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Backboard returned to Agency",,,0,,,,,,C-Spine,http://iemssupply.net/external/index.php?main_page=product_info&products_id=425,
426,1,0,EA,0085-00000014-002,no_picture.gif,0.2600,0,"2013-03-26 09:34:00","2017-05-16 12:34:51",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.2600,1,0,0,0,0,0,"Dressing, Transparent 2 x 3, Tegaderm (EACH)","Individual dressing.  Order by the each, limit 50.",,0,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=426,
427,1,0,EA,0085-00000043-002,iv_supply/flush.jpg,0.6300,0,"2013-03-26 09:34:00","2019-04-29 09:13:51",,0,0,610,1,1,0,0,0,0,0,1,0,0,0,0,0.6300,1,0,0,0,0,0,"Saline Flush (EACH)","Individual flush.  Order by the each, limit 25.",,3,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=427,
428,1,0,EA,0085-00000063-002,no_picture.gif,0.1700,0,"2013-03-26 09:34:00","2019-06-21 17:59:35",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1700,1,0,0,0,0,0,"Tourniquets for IV Starts (EACH)","Individual tourniquet.  Order by the each, limit 25. ",,5,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=428,
