v_products_id,v_products_type,v_products_quantity,v_products_price_uom,v_products_model,v_products_image,v_products_price,v_products_virtual,v_products_date_added,v_products_last_modified,v_products_date_available,v_products_weight,v_products_status,v_products_ordered,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_free,v_product_is_call,v_products_quantity_mixed,v_product_is_always_free_shipping,v_products_qty_box_status,v_products_quantity_order_max,v_products_sort_order,v_products_discount_type,v_products_discount_type_from,v_products_price_sorter,v_products_mixed_discount_quantity,v_metatags_title_status,v_metatags_products_name_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_products_name_en,v_products_description_en,v_products_url_en,v_products_viewed_en,v_metatags_title_en,v_metatags_keywords_en,v_metatags_description_en,v_manufacturers_name,v_tax_class_title,v_categories_name,v_products_link,v_dbio_command
387,1,7687,EA,0135-00000005-001,/pharm_als/nebkit.jpg,1.20,0,"2012-07-30 14:02:00","2022-04-01 10:50:39",,0,1,68441,1,1,0,0,0,0,0,1,50,0,0,0,1.2000,1,0,0,0,0,0,"Nebulizer Kit, Medication Administration",,,1211,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=387,
388,1,9481,EA,0135-00000006-001,/pharm_als/18ga.jpg,0.32,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,11441,1,1,0,0,0,0,0,1,50,0,0,0,0.3200,1,0,0,0,0,0,"Needle  18 ga x 1.5",,,200,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=388,
389,1,9665,EA,0135-00000007-001,/pharm_als/21ga.jpg,0.32,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,9890,1,1,0,0,0,0,0,1,50,0,0,0,0.3200,1,0,0,0,0,0,"Needle  21 ga x 1.5",,,151,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=389,
390,1,9280,EA,0135-00000008-001,/pharm_als/23ga.jpg,0.32,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,14699,1,1,0,0,0,0,0,1,50,0,0,0,0.3200,1,0,0,0,0,0,"Needle  23 ga x 1",,,236,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=390,
391,1,9999,EA,0135-00000011-001,no_picture.gif,0.20,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,225,1,1,0,0,0,0,0,1,50,0,0,0,0.2000,1,0,0,0,0,0,"Needle  25 ga x 1",,,0,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=391,
392,1,9999,EA,0135-00000010-001,/pharm_als/25ga.jpg,0.20,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,297,1,1,0,0,0,0,0,1,50,0,0,0,0.2000,1,0,0,0,0,0,"Needle  25 ga x 1.5",,,10,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=392,
393,1,9999,EA,0135-00000011-001,no_picture.gif,0.20,0,"2012-07-30 14:02:00","2019-12-04 20:37:41",,0,0,0,1,1,0,0,0,0,0,1,50,0,0,0,0.2000,1,0,0,0,0,0,"Needle  25 ga x 5/8",,,0,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=393,
394,1,9999,EA,0135-00000012-001,/pharm_als/kendall1mlc.jpg,0.33,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,95,1,1,0,0,0,0,0,1,50,0,0,0,0.3300,1,0,0,0,0,0,"Syringe 1 cc  with needle",,,4,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=394,
395,1,9894,EA,0135-00000013-001,pharm_als/12mlsyringe.jpg,0.25,0,"2012-07-30 14:02:00","2022-05-17 10:16:02",,0,1,7303,1,1,0,0,0,0,0,1,20,0,0,0,0.2500,1,0,0,0,0,0,"Syringe 10 cc","Sold the each, max 20 each.",,99,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=395,
396,1,9971,EA,0135-00000014-001,pharm_als/20cc.jpg,0.23,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,2104,1,1,0,0,0,0,0,1,10,0,0,0,0.2300,1,0,0,0,0,0,"Syringe 20 cc","Sold by the each, max 10.",,60,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=396,
397,1,9679,EA,0135-00000015-001,/pharm_als/3mls.jpg,0.15,0,"2012-07-30 14:02:00","2022-05-17 10:15:40",,0,1,8256,1,1,0,0,0,0,0,1,50,0,0,0,0.1500,1,0,0,0,0,0,"Syringe 3 cc",,,136,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=397,
398,1,9999,EA,0135-00000016-001,/pharm_als/35mls.jpg,0.28,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,42,1,1,0,0,0,0,0,1,50,0,0,0,0.2800,1,0,0,0,0,0,"Syringe 35 cc",,,6,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=398,
399,1,9822,EA,0135-00000017-001,/pharm_als/6mls.jpg,0.20,0,"2012-07-30 14:02:00","2022-05-17 10:15:50",,0,1,4563,1,1,0,0,0,0,0,1,10,0,0,0,0.2000,1,0,0,0,0,0,"Syringe 6 cc","Sold by the each, max 10.",,78,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=399,
400,1,9917,EA,0135-00000018-001,/pharm_als/60ccs.jpg,0.41,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,4277,1,1,0,0,0,0,0,1,10,0,0,0,0.4100,1,0,0,0,0,0,"Syringe 60 cc","Sold by the each, max 10.",,137,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=400,
401,1,9746,EA,0135-00000019-001,pharm_als/12mlsyringeneedle.jpg,0.37,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,7745,1,1,0,0,0,0,0,1,15,0,0,0,0.3700,1,0,0,0,0,0,"Syringe 12 cc with Needle","Sold by the each, max 15 each",,128,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=401,
402,1,4006,EA,0135-00000020-001,/pharm_als/3mlc.jpg,0.30,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,164764,1,1,0,0,0,0,0,1,50,0,0,0,0.3000,1,0,0,0,0,0,"Syringe 3 cc with Needle",,,1488,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=402,
403,1,9998,EA,0135-00000021-001,pharm_als/carpuject.jpg,3.25,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,43,1,1,0,0,0,0,0,1,1,0,0,0,3.2500,1,0,0,0,0,0,Tubex/Carpuject,,,58,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=403,
404,1,9999,EA,0135-00000022-001,/pharm_als/filter.jpg,0.33,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,1166,1,1,0,0,0,0,0,1,5,0,0,0,0.3300,1,0,0,0,0,0,"Needle, Filter poly hub 5um 18G x 1.5",,,41,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=404,
405,1,9629,EA,8911-00000006-001,formulary/amiodarone.jpg,3.50,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,10151,1,1,0,0,0,0,0,1,5,0,0,0,3.5000,1,0,0,0,0,0,"Amiodarone 150 mg",,,531,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=405,
406,1,9999,EA,8911-00000015-002,no_picture.gif,3.47,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,10,1,1,0,0,0,0,0,1,5,0,0,0,3.4700,1,0,0,0,0,0,"Epinephrine 1:1,000 , 30mL",,,1,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=406,
407,1,9999,EA,8911-00000027-004,no_picture.gif,15.39,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,0,0,1,1,0,0,0,0,0,1,6,0,0,0,15.3900,1,0,0,0,0,0,"Magnesium Sulfate 50% injection syringe",,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=407,
408,1,9484,EA,8911-00000044-001,/formulary/solumedrol.jpg,8.15,0,"2012-07-30 14:02:00","2022-03-25 18:15:23",,0,1,9147,1,1,0,0,0,0,0,1,5,0,0,0,8.1500,1,0,0,0,0,0,"Solu-Medrol A-O-V","Sold by the each, limit 5.",,720,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=408,
410,1,9999,EA,8911-00000046-001,formulary/toradol60.jpg,0.76,0,"2012-08-14 11:45:00","2022-03-25 18:15:23",,0,0,557,1,1,0,0,0,1,0,1,6,0,0,0,0.7600,1,0,0,0,0,0,"Ketorolac (Toradol) Single Dose Vial 60mg (30mg/mL) - 2mL",,,10,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=410,
411,1,9557,BG,8911-00000047-001,formulary/toradol30.jpg,4.25,0,"2012-08-14 11:49:00","2022-03-25 18:15:23",,0,1,12593,1,1,0,0,0,1,0,1,5,0,0,0,4.2500,1,0,0,0,0,0,"Ketorolac (Toradol) Single Dose Vial 30mg (30mg/mL) - 1mL","<i>Sold by the each, limit 5. </i>",,566,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=411,
412,1,8992,EA,8911-00000048-001,formulary/tylenol.jpg,2.12,0,"2012-08-14 11:54:00","2022-03-25 18:15:23",,0,1,10077,1,1,0,0,0,1,0,1,10,0,0,0,2.1200,1,0,0,0,0,0,"Acetaminophen Oral Solution USP 650mg/20.3mL (Tylenol)","<i>Sold by the each, limit 10. </i>",,524,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=412,
413,1,9999,PK,0060-00000002-001,/forms/runreport.jpg,0.00,0,"2012-07-30 11:06:00","2022-03-25 18:15:20",,0,0,113,1,1,0,0,0,0,0,1,14,0,0,0,0.0000,1,0,0,0,0,0,"EMS Run Report Form, Indianapolis EMS","Sold in packs of 50.  Ordering quantity is in pack form, limit two packs.",,15,,,,,,Forms,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=413,
414,1,0,EA,0015-00000020-001,air_suction/IFDcanister.jpg,20.49,0,"2012-07-30 11:06:00","2023-05-10 10:56:01",,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,20.4900,1,0,0,0,0,0,"Canister, Hard Plastic; Suction 300 cc (IFD Units ONLY)","300 cc hard plastic Suction canisters with lid.  <i>Sold by the each, limit 21.  Restricted to Indianapolis Fire Department Units Only.  Contact IEMS Supply for Instructions.</i>",,12,,,,,,"Airway / Suction",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=414,
415,1,0,BTL,0065-00000021-002,"maintenance/Dispatch Spray.jpg",10.84,0,"2012-07-30 11:06:00","2023-05-16 06:23:13",,0,0,705,1,1,0,0,0,0,0,1,1,0,0,0,10.8400,1,0,0,0,0,0,"Surface Cleaner / Clorox Bleach Disinfectant Spray 32oz","Sold by the bottle, limit one.",,82,,,,,,"General Maintenance",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=415,
416,1,9999,EA,8911-00000049-001,no_picture.gif,0.00,0,"2012-12-18 12:57:00","2022-03-25 18:15:23",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,Droperidol,Droperidol,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=416,
417,1,9999,EA,8911-00000050-001,no_picture.gif,0.22,0,"2012-12-18 12:57:00","2022-03-25 18:15:23",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2200,1,0,0,0,0,0,"Nitro-Bid Paste","Nitro-Bid Paste",,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=417,
418,1,9999,EA,8911-00000051-001,no_picture.gif,0.00,0,"2012-12-18 12:57:00","2022-03-25 18:15:23",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,Thiamine,Thiamine,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=418,
419,1,9999,EA,8911-00000053-001,no_picture.gif,0.77,0,"2013-02-13 09:52:00","2022-03-25 18:15:23",,0,0,225,1,1,0,0,0,1,0,1,0,0,0,0,0.7700,1,0,0,0,0,0,"Sterile Water for Injection","Sterile Water for Injection",,2,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=419,
420,1,0,EA,0005-00000030-001,no_picture.gif,1.80,0,"2013-03-26 09:34:00","2022-11-29 18:49:30",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.8000,1,0,0,0,0,0,"CPAP Filter","<i>Item is no longer stocked.</i>",,0,,,,,,"Airway / ALS",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=420,
421,1,0,EA,0020-00000038-001,no_picture.gif,20.35,0,"2013-03-26 09:34:00","2022-12-16 18:48:05",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,20.3500,1,0,0,0,0,0,"Twill tape","<i>Sold by the each, limit one.  <b>This item is non-stock and may have to be ordered on request</b></i>",,0,,,,,,"Airway / ALS",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=421,
422,1,0,EA,0030-00000008-001,no_picture.gif,0.00,0,"2013-03-26 09:34:00","2022-12-19 09:43:06",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Backboard returned to Agency",,,0,,,,,,C-Spine,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=422,
423,1,9999,EA,0065-00000034-001,no_picture.gif,0.90,0,"2013-02-25 11:46:00","2022-03-25 18:15:20",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.9000,1,0,0,0,0,0,"Pack, Ice, 4x6, Hard Freeze",,,0,,,,,,"General Maintenance",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=423,
424,1,9999,BTL,0065-00000035-001,no_picture.gif,42.24,0,"2013-02-25 11:45:00","2022-03-25 18:15:20",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,42.2400,1,0,0,0,0,0,Steri-Fab,,,0,,,,,,"General Maintenance",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=424,
425,1,0,EA,0085-00000014-002,no_picture.gif,0.25,0,"2013-03-26 09:34:00","2023-02-02 14:23:11",,0,0,10,1,1,0,0,0,0,0,1,0,0,0,0,0.2500,1,0,0,0,0,0,"Dressing, Transparent 2 x 3, Tegaderm (EACH)","Individual dressing.  Order by the each, limit 50.",,0,,,,,,"IV Supplies",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=425,
426,1,0,EA,0085-00000043-002,iv_supply/flush.jpg,0.73,0,"2013-03-26 09:34:00","2023-02-02 14:23:55",,0,0,10270,1,1,0,0,0,0,0,1,20,0,0,0,0.7300,1,0,0,0,0,0,"Saline Flush (EACH)","Individual flush.  Order by the each, limit 20.",,225,,,,,,"IV Supplies",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=426,
427,1,9999,EA,0085-00000063-002,no_picture.gif,0.17,0,"2013-03-26 09:34:00","2022-03-25 18:15:21",,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0.1700,1,0,0,0,0,0,"Tourniquets for IV Starts (EACH)","Individual tourniquet.  Order by the each, limit 25. ",,0,,,,,,"IV Supplies",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=427,
428,1,0,EA,0015-00000021-001,/air_suction/lcsu3.jpg,686.57,0,"2012-08-06 10:52:00","2022-12-16 18:49:38",,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,686.5700,1,0,0,0,0,0,"Laerdal Compact Suction Unit 4","Laerdal Compact Suction Unit 3; IEMS standard issue suction unit.  You will be contacted by Logistics to make arrangements for device change.",,10,,,,,,"Airway / Suction",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=428,
429,1,9999,BX,8911-00000033-002,no_picture.gif,1.01,0,"2013-03-26 09:34:00","2022-03-25 18:15:23",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0100,1,0,0,0,0,0,"Ondansetron Oral Dissolving Tablet, 30/box",,,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=429,
430,1,0,EA,8911-00000035-001,"formulary/Adt Bicarb.jpg",11.65,0,"2013-03-26 09:34:00","2023-04-03 09:42:26",,0,0,917,1,1,0,0,0,0,0,1,3,0,0,0,11.6500,1,0,0,0,0,0,"Sodium Bicarbonate 8.4% (syringe)","<u><b><i>Manufacture back order.</u></i></b>  <i>Sold by the each, limit 3. </i>",,217,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=430,
431,1,9993,EA,8911-00000052-001,formulary/racemic.jpg,1.38,0,"2013-03-25 13:06:00","2022-03-25 18:15:23",,0,0,112,1,1,0,0,0,0,0,1,2,0,0,0,1.3800,1,0,0,0,0,0,"Racepineprhine Inhalation Solution, USP, 2.25%","Racepineprhine Inhalation Solution, USP, 2.25%",,31,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=431,
432,1,9999,EA,0130-00000016-001,assessment/screw.jpg,3.90,0,"2013-04-10 04:10:00","2022-03-25 18:15:21",,0,1,31,1,1,0,0,0,1,0,1,1,0,0,0,3.9000,1,0,0,0,0,0,"Screw connector metal male","Connects BP Cuff tube to Sphygmomanometer.",,51,,,,,,"Patient Assessment",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=432,
433,1,9578,BG,8911-00000054-001,formulary/d10.jpg,6.27,0,"2013-04-10 04:30:00","2022-07-27 12:41:03",,0,1,15935,1,1,0,0,0,1,0,1,6,0,0,0,6.2700,1,0,0,0,0,0,"D10, 10% Dextrose Inj,  250ml bag",,,1017,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=433,
434,1,9999,,0065-00000036-001,no_picture.gif,0.00,0,"2013-04-25 11:14:00","2022-03-25 18:15:20",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Receptacle, Red Biohazard",,,0,,,,,,"General Maintenance",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=434,
435,1,9815,EA,8911-00000055-001,formulary/epikit.jpg,24.15,0,"2013-06-24 08:34:00","2022-03-25 18:15:23",,0,1,3724,1,1,0,0,0,1,0,1,4,0,0,0,24.1500,1,0,0,0,0,0,"Epinephrine Kit 1:1,000 (Anaphylaxis Use)","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.

All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>",,1218,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=435,
436,1,9617,EA,0135-00000012-002,pharm_als/1cc.jpg,0.45,0,"2013-07-10 12:28:00","2023-01-23 09:26:50",,0,1,8325,1,1,0,0,0,1,0,1,10,0,0,0,0.4500,1,0,0,0,0,0,"Syringe 1 cc","Sold by the each, maximum is 10 each.",,179,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=436,
437,1,9999,PAC,8911-00000056-001,no_picture.gif,2.32,0,"2013-07-19 07:52:00","2022-03-25 18:15:23",,0,0,876,1,1,0,0,0,1,0,1,0,0,0,0,2.3200,1,0,0,0,0,0,"Sting-Kill Benzocaine Swabs","Sold by the pack of five.",,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=437,
438,1,9999,EA,8911-00000027-003,no_picture.gif,2.45,0,"2013-08-18 10:45:00","2022-03-25 18:15:23",,0,0,85,1,1,0,0,0,1,0,1,2,0,0,0,2.4500,1,0,0,0,0,0,"Magnesium Sulfate 1 gram/2mL vial","Sold by the each. Maximum is 2 each.",,8,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=438,
439,1,0,EA,8911-00000052-002,formulary/racemic.jpg,2.06,0,"2013-09-05 05:45:00","2023-02-10 06:05:07",,0,1,2268,1,1,0,0,0,1,0,1,2,0,0,0,2.0600,1,0,0,0,0,0,"Racepinephrine 2.25% Croup Kit","Sold as each, maximum 2 each.",,312,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=439,
440,1,9999,BX,0170-00000005-002,wound_care/BandAid.jpg,1.21,0,"2013-10-23 07:46:00","2022-03-25 18:15:22",,0,0,1047,1,1,0,0,0,1,0,1,3,0,0,0,1.2100,1,0,0,0,0,0,"Bandage / Dressing 1 x 3 Band-Aid (50/bx)","Boxes of 50 each.  Ordering quantity is in boxes. Limit 3.",,69,,,,,,"Wound Care / Dressing / Bandage",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=440,
441,1,9945,BX,0140-00000042-001,ppe/Gloves2XL.jpg,14.00,0,"2013-12-27 07:26:00","2022-11-01 11:53:20",,0,1,2078,1,1,0,0,0,1,0,1,2,0,0,0,14.0000,1,0,0,0,0,0,"Gloves, Nitrile, NS Exam XX-Large","Nitrile, non-sterile examination gloves. Sold by the box. Limit  2 box.",,85,,,,,,PPE,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=441,
442,1,3,EA,8911-00000029-001,"formulary/Narcan MAD.jpg",26.35,0,"2013-11-20 10:13:00","2023-02-10 08:53:59",,0,0,4221,1,1,0,0,0,1,0,1,4,0,0,0,26.3500,1,0,0,0,0,0,"Naloxone (Narcan) 2mg/2ml syringe with MAD device","Sold by the each, maximum 4.  This is 2mg/2ml (1 mg/ml) syringe.",,1166,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=442,
444,1,9999,,8911-00000061-001,no_picture.gif,5.50,0,"2014-01-22 13:42:00","2022-03-25 18:15:23",,0,0,0,1,1,0,0,0,1,0,1,10,0,0,0,5.5000,1,0,0,0,0,0,"Influenza Vaccine, Fluzone Quadrivalent",,,5,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=444,
446,1,9999,BG,0165-00000008-001,safety/icemelt.jpg,7.00,0,"2014-02-11 12:46:00","2022-03-25 18:15:23",,0,0,139,1,1,0,0,0,1,0,1,0,0,0,0,7.0000,1,0,0,0,0,0,"Ice Melt",,,50,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=446,
447,1,9995,BTL,0165-00000009-001,"safety/winshield washer.jpg",3.50,0,"2014-02-11 12:47:00","2022-03-25 18:15:23",,0,1,71,1,1,0,0,0,1,0,1,0,0,0,0,3.5000,1,0,0,0,0,0,"Windshield Washer Fluid",,,32,,,,,,"Vehicle Safety / Extrication",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=447,
448,1,9903,EA,8911-00000027-001,formulary/magsulfatebag.jpg,18.18,0,"2014-02-13 06:45:00","2022-06-05 06:58:13",,0,1,2304,1,1,0,0,0,1,0,1,2,0,0,0,18.1800,1,0,0,0,0,0,"IV Pre-mixed Magnesium Sulfate 2 g","<i>Sold by the each, limit 2. </i>",,301,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=448,
449,1,7411,EA,0015-00000019-002,/air_suction/emesisbag.jpg,0.75,0,"2014-02-17 15:26:00","2023-05-04 06:50:03",,0,1,23696,1,1,0,0,0,1,0,1,10,0,0,0,0.7500,1,0,0,0,0,0,"Bag Vomit Emesis with Graduation each","Sold by the each, ordering quantity is by the each.  Emesis bag with graduation marks.  <i>Sold by the each, limit 10. </i>",,409,,,,,,"Airway / Suction",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=449,
450,1,9999,,0140-00000044-001,no_picture.gif,74.03,0,"2014-02-24 13:39:00","2022-03-25 18:15:26",,0,1,43,1,1,0,0,0,1,0,1,2,0,0,0,74.0300,1,0,0,0,0,0,"Device, Personal Flotation",,,35,,,,,,PPE,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=450,
451,1,0,PAC,0045-00000032-001,"ecg/QCPR pad.jpg",40.98,0,"2014-04-01 12:57:00","2022-12-19 09:48:18",,0,0,996,1,1,0,0,0,1,0,1,1,0,0,0,40.9800,1,0,0,0,0,0,"QCPR Compression Adhesive Pads (pack)","Sold by the Pack, 10 each/pack",,172,,,,,,"ECG Supplies",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=451,
452,1,9999,,0140-00000045-001,no_picture.gif,71.50,0,"2014-04-22 05:21:00","2022-03-25 18:15:26",,0,0,17,1,1,0,0,0,1,0,1,1,0,0,0,71.5000,1,0,0,0,0,0,"Rescue throw bag, 50 ft rescue line",,,5,,,,,,PPE,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=452,
453,1,0,EA,0055-00000006-002,no_picture.gif,150.32,0,"2014-04-24 08:36:00","2022-12-19 09:50:47",,0,0,48,1,1,0,0,0,1,0,1,1,0,0,0,150.3200,1,0,0,0,0,0,"EZ-IO Needle 45 mm & Stabilizer  (Large Adult)","45mm, 15 gauge Intraosseous IV needle with stabilizer, EZ-IO style. <b>IEMS Restricted List</b>",,43,,,,,,EZ-IO,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=453,
454,1,9994,EA,0150-00000013-001,"2017-08-16 14.09.22.jpg",503.87,0,"2014-05-13 11:30:00","2022-03-25 18:15:22",,0,1,280,1,1,0,0,0,1,0,1,2,0,0,0,503.8700,1,0,0,0,0,0,"Reel Splint, Adult",,,246,,,,,,Splinting,http://iemssupply.net/iems/index.php?main_page=product_info&products_id=454,
455,1,9999,EA,3930-10000001-001,no_picture.gif,55.00,0,"2014-06-03 12:29:00","2022-03-25 18:15:24",,0,0,10,1,1,1,0,0,1,0,1,1,0,0,0,55.0000,1,0,0,0,0,0,"Employee badge","Dummy item for IEMS badge",,1104,,,,,,"IEMS Uniform",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=455,
456,1,9639,EA,8911-00000043-002,"formulary/PredniSONE 50mg.jpg",0.52,0,"2014-06-04 11:32:00","2022-03-25 18:15:23",,0,1,5109,1,1,0,0,0,1,0,1,5,0,0,0,0.5200,1,0,0,0,0,0,"Prednisone, 50mg tablet","Sold by the tablet. Max 5 tablets.  These are 50mg tablets of prednisone.",,282,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=456,
457,1,9939,BTL,8911-00000062-001,no_picture.gif,0.28,0,"2014-06-27 08:52:00","2022-03-25 18:15:23",,0,1,1333,1,1,0,0,0,1,0,1,4,0,0,0,0.2800,1,0,0,0,0,0,"Bottle Water for Oral Prednisone","Bottled water for use with oral Prednisone 50mg.  4 max",,141,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/iems/index.php?main_page=product_info&products_id=457,
